Date,Open,High,Low,Close,Volume,BBM_20_2.0,BBU_20_2.0,BBL_20_2.0,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,RSI_14,price_change_1d,price_change_5d,volatility_21d,label
2020-07-17 00:00:00+05:30,36.935581264264464,40.60467874084703,36.935581264264464,38.45214080810547,5896969,34.53109693527222,40.66960684296896,28.392587027575477,1.623588472686663,1.3978082556922866,0.2257802169943763,69.45944109035904,0.063599461869213,0.0089859828996861,0.045241938648641,0
2020-07-20 00:00:00+05:30,38.74566379832782,38.74566379832782,36.59312982361961,36.935577392578125,1759975,34.822178554534915,40.8291258000984,28.815231308971427,1.5604538372511314,1.4303373720040555,0.1301164652470758,65.39437308153731,-0.0394402856032313,-0.0430925779201225,0.045975695720776,0
2020-07-21 00:00:00+05:30,37.2780267230328,37.96292562571189,36.3974456187872,36.837738037109375,1818520,35.05210886001587,40.99444959135639,29.10976812867535,1.4854015807072545,1.4413502137446952,0.044051366962559,65.22840966911804,-0.0026489190741176,0.0203252706846954,0.0459678825551452,0
2020-07-22 00:00:00+05:30,35.22333215942102,37.326949323012535,34.24490626610377,36.05499267578125,3493799,35.28448486328125,40.98530002038551,29.58366970617699,1.34723107646343,1.422526386288442,-0.0752953098250119,60.566994615028285,-0.021248464293318,0.0082078762586863,0.0459816584911164,0
2020-07-23 00:00:00+05:30,36.10391650355728,36.886656461914384,35.76146520575206,36.299598693847656,1303292,35.4752779006958,41.03509382045859,29.91546198093301,1.2431375024832363,1.386648609527401,-0.1435111070441648,60.36267765819649,0.006784248169622,0.0040594054182383,0.0453899916614549,0
2020-07-24 00:00:00+05:30,35.9082316176468,36.29959974192606,34.92980570835069,35.37009811401367,1165721,35.62204170227051,40.99577461983043,30.24830878471059,1.0732677045064918,1.3239724285232193,-0.2507047240167275,46.91357816707535,-0.0256063596645635,-0.0801526944747409,0.0455287033219322,0
2020-07-27 00:00:00+05:30,35.419019656215454,35.516860756929255,34.34274888636987,34.44059371948242,765650,35.773697757720946,40.80703946451506,30.740356050926835,0.8537993617472139,1.2299378151680185,-0.3761384534208043,47.35204210031278,-0.0262793841152219,-0.0675496052647885,0.046024272921742,0
2020-07-28 00:00:00+05:30,34.73412280523229,37.86508673415556,34.73412280523229,36.49528884887695,3306394,36.04765701293945,40.560187658767326,31.535126367111584,0.836028626468746,1.151155977428164,-0.3151273509594179,40.90909834483345,0.0596591088449276,-0.0092961513512975,0.0468099642006932,0
2020-07-29 00:00:00+05:30,36.83773774196707,36.88665829196675,35.56578104758302,35.76146697998047,1191015,36.28737125396729,40.12198789139078,32.45275461654379,0.7540397973047703,1.0717327414034852,-0.3176929440987148,37.8378428217036,-0.0201073040395751,-0.0081410554826696,0.0470078750742064,0
2020-07-30 00:00:00+05:30,35.76146628668281,36.44636517059657,34.78304037606277,34.929805755615234,940969,36.43168926239014,39.78024363568511,33.08313488909516,0.6148671434827264,0.9803596218193334,-0.365492478336607,38.7543402906595,-0.023255791627083,-0.0377357598298899,0.0474603456779134,0
2020-07-31 00:00:00+05:30,34.88088566874546,35.46793972993665,34.39167270695323,34.68519973754883,641429,36.54665451049805,39.43686704395902,33.65644197703707,0.4793089757310014,0.8801494926016671,-0.4008405168706657,35.91549798497476,-0.0070027878133013,-0.0193637680692065,0.047103292510385,0
2020-08-03 00:00:00+05:30,34.24490557776557,36.103916230660815,34.24490557776557,35.223331451416016,771301,36.49039478302002,39.44004012100205,33.540749445038,0.4105681095020443,0.7862332159817427,-0.3756651064796983,46.311470170908485,0.0155147359086598,0.0227271846214083,0.0471452433657996,0
2020-08-04 00:00:00+05:30,35.46794000421413,36.1039183524216,35.12549242127086,35.32117462158203,733638,36.4928409576416,39.43831092616402,33.54737098911919,0.3598376197974176,0.7009540967448776,-0.34111647694746,48.11715221801492,0.0027777943236564,-0.0321716655581711,0.0387370183683055,0
2020-08-05 00:00:00+05:30,35.51685627669432,36.4952820900049,35.321170367552554,36.00606918334961,1545363,36.34118461608887,39.03632832322129,33.646040908956444,0.370626259630832,0.6348885293220685,-0.2642622696912364,49.38772743200712,0.0193904808972318,0.0068398257685029,0.0383806790099548,0
2020-08-06 00:00:00+05:30,36.299601313955584,36.935579675499866,35.81038833812114,36.15283966064453,878804,36.18463649749756,38.49659071323033,33.87268228176478,0.3865634228214958,0.585223508021954,-0.1986600852004582,38.30845983450427,0.0040762704906092,0.0350140482768841,0.0299268592571297,0
2020-08-07 00:00:00+05:30,36.10391616821289,37.033417760654274,35.71254432647025,36.10391616821289,1117405,36.08434791564942,38.21131341635672,33.95738241494212,0.3907417943259474,0.5463271652827527,-0.1555853709568052,45.02924563276313,-0.0013532406552533,0.0409026455490817,0.029852123067442,0
2020-08-10 00:00:00+05:30,36.3974405646097,36.64204701500036,36.00606875102535,36.250675201416016,772969,35.96693649291992,37.73911214042093,34.19476084541891,0.401269822576964,0.517315696741595,-0.116045874164631,46.51158468057635,0.0040649062145878,0.0291665696476504,0.0292703282120813,0
2020-08-11 00:00:00+05:30,36.544204655076,38.9902693236192,36.39744301440249,37.42478942871094,2753880,36.03298015594483,37.92129421540663,34.14466609648302,0.4986069360897218,0.5135739446112204,-0.0149670085214985,57.77778162845543,0.0323887547134311,0.0595567624708479,0.030065099804358,0
2020-08-12 00:00:00+05:30,36.88665684449813,37.865082735692255,36.59312982361961,36.935577392578125,878586,36.09168567657471,38.01709762390183,34.16627372924758,0.5301606154627478,0.516891278781526,0.0132693366812218,53.51352444955107,-0.0130718714413796,0.0258153203143416,0.0265062878207923,0
2020-08-13 00:00:00+05:30,37.08234472120736,38.598904185909255,36.83773823553291,37.914005279541016,1483414,36.179743957519534,38.27089205575353,34.08859585928554,0.6268916701655769,0.5388913570583362,0.0880003131072406,63.978486960371335,0.0264901202589429,0.0487144477564693,0.0269258580600034,0
2020-08-14 00:00:00+05:30,38.0607686604108,38.549981606007854,36.10391687802255,36.935577392578125,1544604,36.103915786743165,37.94289578187691,34.26493579160942,0.617482816968014,0.5546096490402718,0.0628731679277422,63.636340891738655,-0.0258065028938229,0.0230352081610873,0.0275787912161868,0
2020-08-17 00:00:00+05:30,37.27802411361835,37.86508187442087,36.2995982446793,36.54420471191406,1008575,36.08434715270996,37.894163074674616,34.2745312307453,0.5718537544158835,0.5580584701153941,0.0137952843004893,50.3267607442694,-0.0105960894154779,0.0080972149861247,0.0236869468617169,0
2020-08-18 00:00:00+05:30,36.788812661726574,39.33272226292596,36.64205101491036,38.2075309753418,4218129,36.15283679962158,38.174030038876296,34.13164356036687,0.6622746323545741,0.5789017025632301,0.0833729297913439,64.53486553422948,0.0455154593331581,0.0209150554640227,0.0242488616339176,0
2020-08-19 00:00:00+05:30,38.647821569698905,39.91977444450044,38.549980476405885,39.18595504760742,3895754,36.30938491821289,38.741836208987074,33.87693362743871,0.8036208344262477,0.6238455289358337,0.1797753054904139,74.85710313704732,0.0256081470665319,0.0609271010199907,0.024762961806844,0
2020-08-20 00:00:00+05:30,38.25645094757399,40.70251568162344,38.15860985117144,39.77301406860352,3417428,36.483055686950685,39.3667043987636,33.59940697513777,0.9520350077023068,0.6894834246891284,0.2625515830131784,78.57139184798255,0.0149813631001942,0.0490322448223545,0.0242281786798731,0
2020-08-21 00:00:00+05:30,40.11546214698415,40.75144047885921,38.89242976445415,39.08811569213867,1775323,36.66895656585693,39.72474563023351,33.613167501480355,1.002828748668378,0.7521524894849783,0.2506762591833997,71.35132993498058,-0.0172201778644052,0.058278181945873,0.0246995082218429,0
2020-08-24 00:00:00+05:30,39.33272273851469,39.38164328804494,37.4247914476452,37.96292495727539,1553895,36.84507312774658,39.76300984232231,33.92713641317086,0.94143736175905,0.7900094639397927,0.1514278978192572,63.10677994651445,-0.0287860060516955,0.0388220309224243,0.0248978491253863,0
2020-08-25 00:00:00+05:30,38.20752894474838,38.20752894474838,36.69096961385538,37.229103088378906,1299448,36.88176383972168,39.79963582875362,33.963891850689734,0.8240715692342491,0.796821884998684,0.027249684235565,56.0386429755061,-0.0193299612641109,-0.0256082469080335,0.0245233001195692,0
2020-08-26 00:00:00+05:30,37.326949943549934,38.35429640213233,37.326949943549934,37.76723861694336,935082,36.98205242156983,39.87557458850026,34.088530254639394,0.765655374301339,0.7905885828592151,-0.024933208557876,57.67438992766356,0.0144547003264343,-0.0362047174540074,0.0211443056984975,0
2020-08-27 00:00:00+05:30,37.962923367546814,38.25645038483536,36.69097047103079,37.18018341064453,964362,37.09457130432129,39.82234520108484,34.36679740755775,0.6643316680901634,0.7653371999054048,-0.1010055318152414,54.86724564515411,-0.0155440330772677,-0.0651907007471617,0.0209297894292217,0
2020-08-28 00:00:00+05:30,37.27802154901796,37.91399981303461,36.9355740114079,37.13125991821289,1032709,37.216874313354495,39.69798945901414,34.73575916769485,0.5734735379804121,0.7269644675204063,-0.1534909295399942,54.017856521236645,-0.0013158486038461,-0.0500626786243201,0.020135330906204,0
2020-08-31 00:00:00+05:30,37.18018489791198,37.62047730765646,35.12549196230263,35.56578063964844,1079176,37.23399677276611,39.66132852608761,34.806665019444615,0.3708715444422168,0.6557458829047684,-0.2848743384625516,41.81035670712237,-0.0421606829935923,-0.0631443525577855,0.0223569780753264,0
